episode,total_reward
270,3.8999999999999986
271,3.8999999999999986
272,3.8999999999999986
273,3.8999999999999986
274,3.8999999999999986
275,4.1999999999999975
276,4.099999999999998
277,3.8999999999999986
278,3.8999999999999986
279,3.8999999999999986
280,3.8999999999999986
281,3.8999999999999986
282,6.199999999999994
283,3.8999999999999986
284,3.8999999999999986
285,6.299999999999994
286,4.1999999999999975
287,3.8999999999999986
288,3.8999999999999986
289,3.8999999999999986
290,3.8999999999999986
291,3.8999999999999986
292,3.8999999999999986
293,3.8999999999999986
294,3.8999999999999986
295,6.099999999999994
296,3.8999999999999986
297,3.8999999999999986
298,4.699999999999996
299,3.8999999999999986
300,4.399999999999997
301,3.8999999999999986
302,3.8999999999999986
303,3.8999999999999986
304,3.8999999999999986
305,3.8999999999999986
306,3.8999999999999986
307,3.8999999999999986
308,3.8999999999999986
309,3.8999999999999986
310,3.8999999999999986
311,3.8999999999999986
312,3.8999999999999986
313,4.799999999999995
314,3.8999999999999986
315,3.8999999999999986
316,3.8999999999999986
317,4.4999999999999964
318,6.5999999999999925
319,3.8999999999999986
320,6.399999999999993
321,3.8999999999999986
322,6.199999999999994
323,3.8999999999999986
324,3.8999999999999986
325,8.399999999999986
326,4.099999999999998
327,10.499999999999982
328,3.8999999999999986
329,4.899999999999995
330,3.8999999999999986
331,3.8999999999999986
332,3.8999999999999986
333,3.8999999999999986
334,3.8999999999999986
335,6.099999999999994
336,3.8999999999999986
337,8.399999999999986
338,3.8999999999999986
339,3.8999999999999986
340,4.599999999999996
341,4.699999999999996
342,3.8999999999999986
343,3.8999999999999986
344,3.8999999999999986
345,3.8999999999999986
346,3.8999999999999986
347,3.8999999999999986
348,3.8999999999999986
349,3.8999999999999986
350,3.8999999999999986
351,6.199999999999994
352,6.399999999999993
353,3.8999999999999986
354,4.599999999999996
355,3.8999999999999986
356,6.099999999999994
357,3.8999999999999986
358,3.8999999999999986
359,3.8999999999999986
360,4.999999999999995
361,4.4999999999999964
362,3.8999999999999986
363,3.8999999999999986
364,3.8999999999999986
365,6.399999999999993
366,10.499999999999982
367,3.8999999999999986
368,4.4999999999999964
369,3.8999999999999986
370,3.9999999999999982
371,3.8999999999999986
372,3.8999999999999986
373,6.199999999999994
374,6.499999999999993
375,3.8999999999999986
376,6.799999999999992
377,3.8999999999999986
378,13.099999999999973
379,5.999999999999995
380,4.099999999999998
381,3.8999999999999986
382,4.599999999999996
383,3.8999999999999986
384,3.8999999999999986
385,3.8999999999999986
386,3.8999999999999986
387,4.399999999999997
388,6.399999999999993
389,3.8999999999999986
390,4.899999999999995
391,3.8999999999999986
392,3.8999999999999986
393,3.8999999999999986
394,8.399999999999986
395,13.099999999999973
396,3.8999999999999986
397,3.8999999999999986
398,3.8999999999999986
399,4.599999999999996
400,17.6
401,3.8999999999999986
402,3.8999999999999986
403,3.8999999999999986
404,3.8999999999999986
405,3.8999999999999986
406,3.8999999999999986
407,3.8999999999999986
408,3.8999999999999986
409,5.999999999999995
410,6.5999999999999925
411,3.8999999999999986
412,6.499999999999993
413,3.8999999999999986
414,3.8999999999999986
415,3.8999999999999986
416,3.8999999999999986
417,3.8999999999999986
418,3.8999999999999986
419,3.8999999999999986
420,3.9999999999999982
421,3.8999999999999986
422,4.4999999999999964
423,3.8999999999999986
424,3.8999999999999986
425,3.8999999999999986
426,3.8999999999999986
427,4.399999999999997
428,3.8999999999999986
429,3.8999999999999986
430,4.399999999999997
431,3.8999999999999986
432,15.199999999999967
433,3.8999999999999986
434,8.399999999999986
435,3.8999999999999986
436,8.399999999999986
437,3.8999999999999986
438,3.8999999999999986
439,8.399999999999986
440,4.099999999999998
441,3.8999999999999986
442,3.8999999999999986
443,6.799999999999992
444,3.8999999999999986
445,6.699999999999992
446,3.8999999999999986
447,3.8999999999999986
448,4.699999999999996
449,4.599999999999996
450,3.8999999999999986
451,3.8999999999999986
452,3.8999999999999986
453,4.4999999999999964
454,3.8999999999999986
455,4.899999999999995
456,3.9999999999999982
457,4.399999999999997
458,8.499999999999986
459,3.8999999999999986
460,4.999999999999995
461,3.8999999999999986
462,3.8999999999999986
463,3.8999999999999986
464,6.699999999999992
465,3.8999999999999986
466,4.399999999999997
467,3.8999999999999986
468,3.8999999999999986
469,4.299999999999997
470,3.8999999999999986
471,8.999999999999984
472,8.399999999999986
473,6.499999999999993
474,3.8999999999999986
475,10.699999999999982
476,3.8999999999999986
477,4.599999999999996
478,3.8999999999999986
479,6.399999999999993
480,8.899999999999984
481,5.999999999999995
482,6.399999999999993
483,4.4999999999999964
484,9.299999999999983
485,3.8999999999999986
486,15.699999999999974
487,3.8999999999999986
488,6.699999999999992
489,5.999999999999995
490,10.799999999999981
491,13.89999999999997
492,3.8999999999999986
493,6.5999999999999925
494,3.8999999999999986
495,4.399999999999997
496,3.8999999999999986
497,3.8999999999999986
498,6.199999999999994
499,8.399999999999986
500,8.899999999999984
501,6.199999999999994
502,4.399999999999997
503,3.8999999999999986
504,4.699999999999996
505,6.399999999999993
506,3.8999999999999986
507,5.999999999999995
508,3.9999999999999982
509,3.8999999999999986
510,8.799999999999985
511,3.8999999999999986
512,3.8999999999999986
513,4.799999999999995
514,8.399999999999986
515,3.9999999999999982
516,4.1999999999999975
517,4.399999999999997
518,4.299999999999997
519,4.099999999999998
520,3.8999999999999986
521,6.199999999999994
522,4.099999999999998
523,8.399999999999986
524,9.499999999999982
525,3.8999999999999986
526,4.799999999999995
527,4.1999999999999975
528,3.8999999999999986
529,3.8999999999999986
530,4.4999999999999964
531,8.599999999999985
532,3.8999999999999986
533,6.199999999999994
534,3.8999999999999986
535,10.499999999999982
536,3.8999999999999986
537,13.099999999999973
538,3.8999999999999986
539,4.999999999999995
540,4.999999999999995
541,8.399999999999986
542,3.8999999999999986
543,3.8999999999999986
544,4.399999999999997
545,3.8999999999999986
546,8.999999999999984
547,3.8999999999999986
548,8.399999999999986
549,8.399999999999986
550,17.5
551,4.299999999999997
552,4.599999999999996
553,3.8999999999999986
554,3.8999999999999986
555,4.699999999999996
556,3.8999999999999986
557,3.8999999999999986
558,4.299999999999997
559,3.8999999999999986
560,17.6
561,4.599999999999996
562,8.599999999999985
563,8.999999999999984
564,3.8999999999999986
565,3.8999999999999986
566,15.499999999999972
567,4.699999999999996
568,8.399999999999986
569,8.399999999999986
570,4.399999999999997
571,3.8999999999999986
572,8.399999999999986
573,13.099999999999973
574,8.399999999999986
575,3.8999999999999986
576,4.399999999999997
577,3.8999999999999986
578,8.899999999999984
579,4.699999999999996
580,3.9999999999999982
581,4.799999999999995
582,3.8999999999999986
583,13.099999999999973
584,6.099999999999994
585,6.299999999999994
586,3.8999999999999986
587,3.8999999999999986
588,3.8999999999999986
589,4.699999999999996
590,6.299999999999994
591,4.899999999999995
592,9.099999999999984
593,4.399999999999997
594,4.899999999999995
595,10.499999999999982
596,6.5999999999999925
597,4.899999999999995
598,3.8999999999999986
599,6.199999999999994
600,3.8999999999999986
601,4.4999999999999964
602,3.8999999999999986
603,3.8999999999999986
604,3.9999999999999982
605,26.800000000000104
606,4.599999999999996
607,4.599999999999996
608,6.699999999999992
609,8.899999999999984
610,11.19999999999998
611,3.8999999999999986
612,4.4999999999999964
613,17.700000000000003
614,4.999999999999995
615,6.799999999999992
616,3.8999999999999986
617,4.799999999999995
618,6.799999999999992
619,3.8999999999999986
620,6.399999999999993
621,4.999999999999995
622,8.399999999999986
623,5.999999999999995
624,8.799999999999985
625,4.1999999999999975
626,4.4999999999999964
627,8.599999999999985
628,13.099999999999973
629,9.399999999999983
630,8.399999999999986
631,4.4999999999999964
632,4.799999999999995
633,4.4999999999999964
634,3.8999999999999986
635,4.599999999999996
636,4.399999999999997
637,6.499999999999993
638,3.8999999999999986
639,8.399999999999986
640,8.399999999999986
641,4.799999999999995
642,8.999999999999984
643,8.399999999999986
644,13.99999999999997
645,4.099999999999998
646,4.099999999999998
647,6.399999999999993
648,15.699999999999974
649,0.8000000000000005
650,3.8999999999999986
651,8.399999999999986
652,8.499999999999986
653,4.299999999999997
654,4.599999999999996
655,11.09999999999998
656,4.1999999999999975
657,8.399999999999986
658,4.4999999999999964
659,3.8999999999999986
660,6.699999999999992
661,3.8999999999999986
662,6.299999999999994
663,4.299999999999997
664,4.399999999999997
665,17.900000000000006
666,6.499999999999993
667,9.399999999999983
668,17.6
669,10.89999999999998
670,6.299999999999994
671,9.499999999999982
672,3.9999999999999982
673,8.899999999999984
674,15.39999999999997
675,13.099999999999973
676,4.4999999999999964
677,3.8999999999999986
678,4.799999999999995
679,4.799999999999995
680,5.999999999999995
681,14.199999999999969
682,18.20000000000001
683,10.599999999999982
684,4.599999999999996
685,8.399999999999986
686,9.199999999999983
687,6.199999999999994
688,13.099999999999973
689,15.699999999999974
690,4.999999999999995
691,10.699999999999982
692,9.199999999999983
693,4.599999999999996
694,6.699999999999992
695,4.399999999999997
696,3.8999999999999986
697,11.29999999999998
698,3.8999999999999986
699,8.699999999999985
700,19.700000000000017
701,3.8999999999999986
702,9.199999999999983
703,13.79999999999997
704,9.399999999999983
705,17.5
706,4.799999999999995
707,4.699999999999996
708,3.8999999999999986
709,3.8999999999999986
710,9.399999999999983
711,3.8999999999999986
712,4.399999999999997
713,6.699999999999992
714,4.699999999999996
715,5.999999999999995
716,4.999999999999995
717,3.8999999999999986
718,3.8999999999999986
719,3.8999999999999986
720,4.999999999999995
721,3.9999999999999982
722,5.999999999999995
723,8.399999999999986
724,20.400000000000027
725,17.6
726,17.6
727,3.8999999999999986
728,6.099999999999994
729,6.499999999999993
730,3.8999999999999986
731,3.8999999999999986
732,17.6
733,18.30000000000001
734,6.299999999999994
735,4.4999999999999964
736,3.8999999999999986
737,10.499999999999982
738,13.099999999999973
739,8.399999999999986
740,8.499999999999986
741,8.399999999999986
742,4.899999999999995
743,3.8999999999999986
744,4.4999999999999964
745,3.8999999999999986
746,6.399999999999993
747,13.199999999999973
748,8.399999999999986
749,6.299999999999994
750,3.8999999999999986
751,12.999999999999973
752,4.4999999999999964
753,4.999999999999995
754,15.499999999999972
755,3.8999999999999986
756,8.399999999999986
757,3.8999999999999986
758,13.499999999999972
759,8.399999999999986
760,4.4999999999999964
761,8.399999999999986
762,9.499999999999982
763,8.399999999999986
764,17.6
765,13.69999999999997
766,10.499999999999982
767,13.099999999999973
768,6.099999999999994
769,15.599999999999973
770,15.599999999999973
771,10.699999999999982
772,9.399999999999983
773,10.89999999999998
774,8.399999999999986
775,8.999999999999984
776,4.599999999999996
777,4.599999999999996
778,4.799999999999995
779,8.499999999999986
780,4.599999999999996
781,17.6
782,8.799999999999985
783,6.499999999999993
784,4.4999999999999964
785,4.4999999999999964
786,9.099999999999984
787,6.299999999999994
788,8.499999999999986
789,10.699999999999982
790,4.699999999999996
791,4.4999999999999964
792,8.399999999999986
793,4.399999999999997
794,6.299999999999994
795,6.699999999999992
796,20.300000000000026
797,8.399999999999986
798,8.399999999999986
799,8.399999999999986
800,13.399999999999972
801,4.599999999999996
802,0.8000000000000005
803,6.099999999999994
804,4.899999999999995
805,6.799999999999992
806,6.5999999999999925
807,6.299999999999994
808,6.099999999999994
809,8.599999999999985
810,8.399999999999986
811,6.5999999999999925
812,13.199999999999973
813,4.599999999999996
814,4.4999999999999964
815,3.8999999999999986
816,8.399999999999986
817,13.099999999999973
818,8.399999999999986
819,8.399999999999986
820,4.999999999999995
821,6.099999999999994
822,13.099999999999973
823,4.099999999999998
824,18.10000000000001
825,10.89999999999998
826,13.79999999999997
827,4.799999999999995
828,13.099999999999973
829,10.89999999999998
830,8.399999999999986
831,8.399999999999986
832,22.300000000000054
833,8.399999999999986
834,17.6
835,4.599999999999996
836,6.199999999999994
837,17.6
838,4.1999999999999975
839,13.499999999999972
840,9.399999999999983
841,9.499999999999982
842,3.8999999999999986
843,6.399999999999993
844,10.599999999999982
845,4.4999999999999964
846,4.399999999999997
847,3.8999999999999986
848,6.299999999999994
849,9.199999999999983
850,8.399999999999986
851,4.099999999999998
852,9.499999999999982
853,4.699999999999996
854,5.999999999999995
855,4.899999999999995
856,4.399999999999997
857,6.499999999999993
858,4.599999999999996
859,8.799999999999985
860,9.099999999999984
861,18.000000000000007
862,0.8000000000000005
863,18.600000000000016
864,15.599999999999973
865,4.1999999999999975
866,4.799999999999995
867,3.8999999999999986
868,4.799999999999995
869,3.8999999999999986
870,8.999999999999984
871,4.699999999999996
872,6.399999999999993
873,4.999999999999995
874,8.399999999999986
875,5.999999999999995
876,24.900000000000077
877,6.699999999999992
878,3.8999999999999986
879,8.399999999999986
880,4.699999999999996
881,6.299999999999994
882,8.399999999999986
883,18.000000000000007
884,4.799999999999995
885,4.699999999999996
886,3.8999999999999986
887,4.4999999999999964
888,4.899999999999995
889,10.89999999999998
890,6.699999999999992
891,24.600000000000072
892,8.999999999999984
893,3.9999999999999982
894,6.299999999999994
895,10.699999999999982
896,10.89999999999998
897,9.199999999999983
898,8.399999999999986
899,13.099999999999973
900,4.399999999999997
901,18.30000000000001
902,19.80000000000002
903,4.999999999999995
904,9.499999999999982
905,6.099999999999994
906,4.4999999999999964
907,6.499999999999993
908,3.8999999999999986
909,10.99999999999998
910,3.8999999999999986
911,3.8999999999999986
912,15.799999999999976
913,4.1999999999999975
914,3.9999999999999982
915,17.6
916,4.099999999999998
917,8.399999999999986
918,13.099999999999973
919,10.499999999999982
920,8.399999999999986
921,3.8999999999999986
922,9.099999999999984
923,13.099999999999973
924,8.399999999999986
925,22.300000000000054
926,23.200000000000067
927,8.399999999999986
928,5.999999999999995
929,6.299999999999994
930,4.299999999999997
931,4.399999999999997
932,3.9999999999999982
933,6.399999999999993
934,3.8999999999999986
935,14.09999999999997
936,3.8999999999999986
937,8.399999999999986
938,9.499999999999982
939,3.8999999999999986
940,4.799999999999995
941,3.8999999999999986
942,3.8999999999999986
943,8.399999999999986
944,3.8999999999999986
945,13.299999999999972
946,9.499999999999982
947,4.999999999999995
948,4.699999999999996
949,4.399999999999997
950,6.099999999999994
951,4.599999999999996
952,11.09999999999998
953,12.999999999999973
954,9.299999999999983
955,3.8999999999999986
956,3.9999999999999982
957,22.300000000000054
958,14.199999999999969
959,14.199999999999969
960,4.599999999999996
961,8.399999999999986
962,14.09999999999997
963,13.099999999999973
964,8.399999999999986
965,22.300000000000054
966,29.300000000000125
967,3.8999999999999986
968,13.599999999999971
969,4.899999999999995
970,3.8999999999999986
971,3.8999999999999986
972,3.9999999999999982
973,10.499999999999982
974,6.499999999999993
975,6.399999999999993
976,10.699999999999982
977,3.8999999999999986
978,40.70000000000026
979,11.09999999999998
980,8.599999999999985
981,15.199999999999967
982,4.699999999999996
983,8.499999999999986
984,3.8999999999999986
985,4.4999999999999964
986,4.4999999999999964
987,6.399999999999993
988,8.399999999999986
989,6.099999999999994
990,8.399999999999986
991,4.799999999999995
992,3.8999999999999986
993,3.8999999999999986
994,4.799999999999995
995,3.8999999999999986
996,19.700000000000017
997,19.90000000000002
998,15.799999999999976
999,4.4999999999999964
1000,4.299999999999997
1001,9.199999999999983
1002,6.799999999999992
1003,4.899999999999995
1004,4.599999999999996
1005,3.8999999999999986
1006,9.299999999999983
1007,9.399999999999983
1008,4.4999999999999964
1009,9.399999999999983
1010,9.499999999999982
1011,17.6
1012,8.399999999999986
1013,5.999999999999995
1014,3.8999999999999986
1015,13.099999999999973
1016,4.999999999999995
1017,8.499999999999986
1018,4.399999999999997
1019,10.499999999999982
1020,6.099999999999994
1021,6.499999999999993
1022,8.399999999999986
1023,10.699999999999982
1024,23.100000000000065
1025,8.399999999999986
1026,4.699999999999996
1027,26.700000000000102
1028,4.799999999999995
1029,3.8999999999999986
1030,4.599999999999996
1031,19.700000000000017
1032,3.8999999999999986
1033,8.499999999999986
1034,4.999999999999995
1035,4.899999999999995
1036,12.999999999999973
1037,9.399999999999983
1038,8.399999999999986
1039,8.399999999999986
1040,10.89999999999998
1041,4.799999999999995
1042,6.099999999999994
1043,3.8999999999999986
1044,4.599999999999996
1045,26.800000000000104
1046,13.099999999999973
1047,6.099999999999994
1048,4.799999999999995
1049,20.100000000000023
1050,4.4999999999999964
1051,18.400000000000013
1052,9.499999999999982
1053,3.9999999999999982
1054,8.799999999999985
1055,10.599999999999982
1056,8.399999999999986
1057,9.299999999999983
1058,23.300000000000068
1059,12.999999999999973
1060,9.199999999999983
1061,13.99999999999997
1062,8.399999999999986
1063,4.899999999999995
1064,4.799999999999995
1065,6.5999999999999925
1066,3.8999999999999986
1067,8.499999999999986
1068,3.8999999999999986
1069,3.8999999999999986
1070,6.399999999999993
1071,3.8999999999999986
1072,15.699999999999974
1073,4.099999999999998
1074,3.9999999999999982
1075,11.09999999999998
1076,6.299999999999994
1077,8.699999999999985
1078,3.8999999999999986
1079,8.399999999999986
1080,13.99999999999997
1081,3.8999999999999986
1082,3.8999999999999986
1083,6.399999999999993
1084,4.999999999999995
1085,4.899999999999995
1086,17.5
1087,3.8999999999999986
1088,13.099999999999973
1089,17.6
1090,3.8999999999999986
1091,3.8999999999999986
1092,5.999999999999995
1093,6.699999999999992
1094,4.699999999999996
1095,10.99999999999998
1096,3.8999999999999986
1097,13.099999999999973
1098,3.8999999999999986
1099,3.8999999999999986
1100,23.300000000000068
1101,23.100000000000065
1102,6.499999999999993
1103,4.4999999999999964
1104,3.8999999999999986
1105,45.80000000000032
1106,8.399999999999986
1107,10.799999999999981
1108,3.8999999999999986
1109,4.799999999999995
1110,4.4999999999999964
1111,3.8999999999999986
1112,3.8999999999999986
1113,13.099999999999973
1114,3.8999999999999986
1115,3.8999999999999986
1116,3.8999999999999986
1117,3.8999999999999986
1118,8.399999999999986
1119,9.399999999999983
1120,3.8999999999999986
1121,13.599999999999971
1122,3.8999999999999986
1123,3.8999999999999986
1124,3.8999999999999986
1125,3.8999999999999986
1126,13.69999999999997
1127,3.8999999999999986
1128,3.8999999999999986
1129,3.8999999999999986
1130,4.099999999999998
1131,3.8999999999999986
1132,3.8999999999999986
1133,3.8999999999999986
1134,4.399999999999997
1135,6.199999999999994
1136,3.8999999999999986
1137,3.8999999999999986
1138,3.8999999999999986
1139,6.499999999999993
1140,4.4999999999999964
1141,26.700000000000102
1142,4.999999999999995
1143,6.399999999999993
1144,8.899999999999984
1145,3.8999999999999986
1146,8.399999999999986
1147,3.8999999999999986
1148,8.599999999999985
1149,4.399999999999997
1150,3.8999999999999986
1151,3.8999999999999986
1152,3.8999999999999986
1153,8.399999999999986
1154,13.79999999999997
1155,17.6
1156,4.299999999999997
1157,8.399999999999986
1158,33.60000000000017
1159,5.999999999999995
1160,4.999999999999995
1161,6.199999999999994
1162,4.399999999999997
1163,20.200000000000024
1164,3.8999999999999986
1165,3.9999999999999982
1166,3.8999999999999986
1167,36.80000000000022
1168,4.599999999999996
1169,4.1999999999999975
1170,4.399999999999997
1171,3.8999999999999986
1172,10.599999999999982
1173,19.90000000000002
1174,8.399999999999986
1175,4.999999999999995
1176,9.299999999999983
1177,3.8999999999999986
1178,26.800000000000104
1179,6.699999999999992
1180,4.599999999999996
1181,13.399999999999972
1182,27.90000000000012
1183,3.8999999999999986
1184,6.499999999999993
1185,14.09999999999997
1186,3.8999999999999986
1187,3.8999999999999986
1188,13.099999999999973
1189,6.5999999999999925
1190,8.399999999999986
1191,9.399999999999983
1192,18.20000000000001
1193,27.500000000000114
1194,13.099999999999973
1195,13.499999999999972
1196,4.4999999999999964
1197,13.099999999999973
1198,8.499999999999986
1199,10.599999999999982
1200,4.799999999999995
1201,38.300000000000225
1202,3.8999999999999986
1203,3.8999999999999986
1204,22.300000000000054
1205,10.599999999999982
1206,6.199999999999994
1207,8.399999999999986
1208,29.500000000000128
1209,8.499999999999986
1210,13.89999999999997
1211,36.000000000000206
1212,18.400000000000013
1213,3.8999999999999986
1214,6.099999999999994
1215,4.299999999999997
1216,13.099999999999973
1217,3.8999999999999986
1218,3.8999999999999986
1219,14.09999999999997
1220,8.399999999999986
1221,5.999999999999995
1222,6.5999999999999925
1223,15.39999999999997
1224,3.8999999999999986
1225,6.699999999999992
1226,18.000000000000007
1227,15.39999999999997
1228,6.499999999999993
1229,3.8999999999999986
1230,18.600000000000016
1231,13.79999999999997
1232,3.9999999999999982
1233,3.8999999999999986
1234,8.399999999999986
1235,3.8999999999999986
1236,3.8999999999999986
1237,3.8999999999999986
1238,14.09999999999997
1239,3.8999999999999986
1240,22.500000000000057
1241,6.5999999999999925
1242,3.8999999999999986
1243,3.8999999999999986
1244,3.8999999999999986
1245,4.699999999999996
1246,8.399999999999986
1247,10.699999999999982
1248,3.8999999999999986
1249,13.69999999999997
1250,4.1999999999999975
1251,6.799999999999992
1252,9.399999999999983
1253,4.299999999999997
1254,10.799999999999981
1255,3.8999999999999986
1256,4.599999999999996
1257,33.60000000000017
1258,3.8999999999999986
1259,19.700000000000017
1260,23.200000000000067
1261,26.800000000000104
1262,6.199999999999994
1263,5.999999999999995
1264,4.699999999999996
1265,6.699999999999992
1266,4.4999999999999964
1267,15.199999999999967
1268,17.6
1269,8.399999999999986
1270,13.499999999999972
1271,24.40000000000007
1272,6.199999999999994
1273,4.599999999999996
1274,24.900000000000077
1275,4.699999999999996
1276,3.8999999999999986
1277,9.499999999999982
1278,8.399999999999986
1279,10.499999999999982
1280,18.500000000000014
1281,3.8999999999999986
1282,13.099999999999973
1283,6.299999999999994
1284,9.399999999999983
1285,8.399999999999986
1286,4.599999999999996
1287,8.399999999999986
1288,3.8999999999999986
1289,6.699999999999992
1290,8.399999999999986
1291,15.799999999999976
1292,3.8999999999999986
1293,8.399999999999986
1294,6.099999999999994
1295,6.199999999999994
1296,10.99999999999998
1297,3.9999999999999982
1298,9.299999999999983
1299,4.699999999999996
1300,8.499999999999986
1301,22.300000000000054
1302,4.299999999999997
1303,5.999999999999995
1304,19.700000000000017
1305,4.599999999999996
1306,8.399999999999986
1307,15.39999999999997
1308,8.399999999999986
1309,4.699999999999996
1310,6.199999999999994
